epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,84.34296365330849,68.68309081780441,0,0,0.8835535570398733,85.3012048192771,68.35558702041219,0,0,0.8785496671770552
1,85.78751164958062,69.14004835032054,0,0,0.8853094000449255,85.58850787766451,68.72805581385062,0,0,0.8805497567550999
2,86.44920782851815,69.79707170719826,0,0,0.8886595242094579,85.61631139944392,69.51603550520369,0,0,0.8864470708927982
3,86.43056849953402,70.10282918521835,0,0,0.8914790768005003,86.18164967562558,70.4049624413273,0,0,0.888364349247259
4,86.30009319664491,70.04102310057092,0,0,0.8925818136361816,85.98702502316961,70.17011681403025,0,0,0.8896358033884519
5,86.16029822926374,70.57015358302561,0,0,0.8958856950598649,86.24652455977757,70.57437313438584,0,0,0.8900558007234454
6,86.32805219012116,70.8051592658015,0,0,0.8933471684758872,86.7006487488415,70.39556091944847,0,0,0.8896075219925411
7,86.02982292637465,70.2723412929814,0,0,0.8940637068176418,86.61723818350325,70.69181876433429,0,0,0.8906188129982675
8,85.99254426840633,70.67539793484707,0,0,0.8929737446115931,86.24652455977757,70.51713627806012,0,0,0.8894281301619504
9,85.85274930102517,70.16350813234554,0,0,0.8906726452149766,86.01482854494903,70.01317610229744,0,0,0.8895847103414962
10,85.71295433364399,70.36798779553722,0,0,0.8934623787046228,85.57924003707136,69.93202557699126,0,0,0.8913155866031144
11,85.955265610438,70.34102582713297,0,0,0.890923383663455,85.54216867469879,69.77304965592867,0,0,0.890137524186876
12,86.1323392357875,70.54892535826991,0,0,0.8934699026991908,86.24652455977757,70.37722831103964,0,0,0.8904788802366216
13,86.19757688723206,70.57129975338303,0,0,0.8951587584613643,86.3855421686747,70.8236935169539,0,0,0.8932566067744823
14,86.26281453867661,70.77404759389636,0,0,0.8973009838614752,86.7840593141798,70.67661864903002,0,0,0.8953697387928621
15,86.06710158434296,70.47665888460722,0,0,0.8930509874566221,86.00556070435589,70.00925093701026,0,0,0.8914048857237603
16,86.30009319664492,70.68387130658884,0,0,0.8922346630443501,86.58943466172381,70.40141970600197,0,0,0.8921765595437534
17,86.50512581547065,70.69880289255805,0,0,0.8923506368874585,86.14457831325302,70.46584946266503,0,0,0.8908056319340663
18,86.69151910531221,70.59668004815296,0,0,0.8948260822336234,86.4504170528267,70.61410293808328,0,0,0.8933671955365217
19,86.43056849953402,70.56921603254366,0,0,0.8935307415335701,86.34847080630213,70.81082636684285,0,0,0.892929093353958
20,86.25349487418453,69.96542150926066,0,0,0.8909751498237565,86.209453197405,70.05870958008623,0,0,0.8924453298718656
21,86.41192917054987,70.73309428069629,0,0,0.8943949665959915,86.62650602409639,70.27664062482854,0,0,0.8934745607551273
22,86.22553588070829,70.68305597285536,0,0,0.8952813909220328,87.02502316960148,70.27094180526736,0,0,0.8946653448696102
23,85.65703634669151,70.69937431420527,0,0,0.8962531704551511,86.30213160333642,70.87919028615514,0,0,0.8964292058611804
24,86.40260950605779,70.6139430441935,0,0,0.8955555846305128,86.1631139944393,70.6457785936029,0,0,0.8937316113588659
25,86.54240447343896,70.80667664253028,0,0,0.8942482512546377,86.29286376274328,70.38226099565081,0,0,0.8940818103361368
26,86.76607642124885,70.64135180874487,0,0,0.8912666790028444,85.80166821130678,70.59198850652717,0,0,0.8924349262366768
27,86.74743709226468,71.04732644512701,0,0,0.8955649302628595,86.17238183503244,70.6029250073262,0,0,0.8959583344669607
28,86.21621621621622,70.80322198348665,0,0,0.8925944768866231,86.3670064874884,70.30894162196535,0,0,0.8944770221125509
29,86.25349487418453,70.6682855686201,0,0,0.8957574709581639,86.23725671918443,70.5658080933317,0,0,0.894701732005527
30,85.81547064305684,70.03952547418734,0,0,0.8933671191453539,85.4124189063948,70.1072570649716,0,0,0.8933198720193072
31,86.74743709226468,70.80328315776417,0,0,0.8960962476407388,86.29286376274328,70.89643178102915,0,0,0.895807615806738
32,86.32805219012116,70.91561414125165,0,0,0.8947763748603343,86.0333642261353,70.69054101586488,0,0,0.8940057639820544
33,86.50512581547063,70.19648297488112,0,0,0.892150924037988,85.99629286376275,70.4981625540442,0,0,0.8945960179036707
34,86.18825722273998,70.36332439507194,0,0,0.894357084700897,86.24652455977757,70.63208395899792,0,0,0.8957378332353715
35,86.1323392357875,70.52411642542884,0,0,0.8936554079089285,86.37627432808156,70.32283226737047,0,0,0.8935658125484469
36,85.89934762348555,70.46764416003978,0,0,0.8937487429076763,85.54216867469879,70.24719974348523,0,0,0.8928955999529252
37,85.75955265610439,70.4045382989784,0,0,0.8942932576370181,85.8758109360519,70.41076645111427,0,0,0.8946045470980806
38,86.46784715750233,70.78721277065753,0,0,0.89494070885734,86.62650602409637,71.06451722422952,0,0,0.8964296523659229
39,86.77539608574091,70.14232438868888,0,0,0.8941586452033586,86.99721964782205,70.71317124163595,0,0,0.8946633427830767
40,86.71947809878846,70.60668706021774,0,0,0.8947882770532155,86.86746987951807,71.15173348955038,0,0,0.8966816580234429
41,86.05778191985088,70.36997552975934,0,0,0.8927013370149798,85.96848934198331,70.61611668999493,0,0,0.8936653996037973
42,87.00838769804287,70.65834485948402,0,0,0.8941292136579184,85.90361445783132,70.83320940046761,0,0,0.8969285938102223
43,86.38397017707362,70.5765033261038,0,0,0.8942819515200965,86.75625579240037,70.77116853972989,0,0,0.8956807054561995
44,86.76607642124884,70.5095154435057,0,0,0.8944965477557817,86.00556070435589,70.68875114693337,0,0,0.8963196220960177
45,86.35601118359739,70.89768938147313,0,0,0.8952966473390844,86.61723818350325,70.37121252546258,0,0,0.895923291471996
46,86.73811742777261,70.57932972676852,0,0,0.8948888793100938,86.17238183503244,70.97542287632882,0,0,0.895672117680195
47,85.5824790307549,70.456567431416,0,0,0.8941485601892509,86.70991658943466,70.67626071694202,0,0,0.8968478674582483
48,86.24417520969246,70.74757671214559,0,0,0.8943506790947028,86.4318813716404,70.78816905648755,0,0,0.8945018403769429
49,85.87138863000932,70.51703011612302,0,0,0.8948311046150101,87.03429101019462,70.77650861113766,0,0,0.8965936397043308
50,86.90587138863,71.12264975695474,0,0,0.8959993828226324,86.12604263206671,70.85798666883947,0,0,0.8968135515218352
51,86.67287977632805,70.54366293603678,0,0,0.8925255744238754,86.03336422613532,70.66113770378958,0,0,0.8949892522646362
52,86.25349487418453,70.80783672146156,0,0,0.8960630788439824,86.1631139944393,70.85886771133127,0,0,0.8972846397509254
53,86.39328984156569,70.82585628111816,0,0,0.893973062727271,86.96014828544949,70.59562219784375,0,0,0.8967827781970004
54,86.42124883504195,70.38438495992482,0,0,0.8927042455926104,86.4504170528267,70.73863123473663,0,0,0.894840097604475
55,86.43056849953402,70.63093156271398,0,0,0.891762863756845,86.37627432808156,70.3156737551016,0,0,0.8933125429997577
56,86.7381174277726,70.99275155407113,0,0,0.8921390048891119,86.30213160333642,70.80101915285073,0,0,0.894237944769195
57,86.02982292637466,70.77145131761746,0,0,0.8938977604849597,86.06116774791474,70.78816704470417,0,0,0.8967161568614348
58,85.63839701770736,70.57617406549028,0,0,0.8951251182591404,86.274328081557,70.58052810280216,0,0,0.8968387679627146
59,86.0577819198509,70.5826857522439,0,0,0.8949874723187904,86.98795180722892,70.74124675744403,0,0,0.8970655178698891
60,85.73159366262816,70.52253116855518,0,0,0.8944185229051319,86.75625579240037,70.4891765194359,0,0,0.8947589228572583
61,85.61043802423113,70.52505695791373,0,0,0.8947827677101479,85.9221501390176,70.47060503474361,0,0,0.8957161849025006
62,86.07642124883505,70.31119716103872,0,0,0.8929847435249622,86.00556070435589,70.77497432520225,0,0,0.8950477497116232
63,86.61696178937558,70.58186062773605,0,0,0.8949084576094025,87.12696941612606,70.77497790964891,0,0,0.8976763695944759
64,86.6542404473439,70.35322263019985,0,0,0.892323199252971,86.23725671918442,70.5606981339969,0,0,0.89431180856891
65,86.53308480894688,69.8642659196699,0,0,0.8890899661961751,86.02409638554217,70.46750948217084,0,0,0.8919223035118341
66,85.99254426840633,69.988787767002,0,0,0.8896547185379886,86.85820203892493,70.08884758741348,0,0,0.8927286028035641
67,85.55452003727865,70.2002506229273,0,0,0.8903002444504834,86.58943466172381,70.47469937592943,0,0,0.8941175683292581
68,86.61696178937558,70.81376090701674,0,0,0.8932098661560138,85.59777571825765,70.000721756801,0,0,0.8956410758257484
69,86.63560111835973,70.50027199572554,0,0,0.8946145990768496,85.8294717330862,70.35441590358948,0,0,0.8965985724396461
70,86.31873252562907,70.73565635916711,0,0,0.894981794352874,86.47822057460613,70.83350625232116,0,0,0.8964703014741833
71,85.74091332712023,70.26796521206693,0,0,0.8929150056731292,85.97775718257647,70.39838349880281,0,0,0.8953149386053848
72,86.64492078285181,70.91578423809477,0,0,0.8963136262781622,86.44114921223354,70.8392010093257,0,0,0.8965477401472794
73,86.44920782851817,70.4434984859521,0,0,0.8916167290090634,84.95829471733086,69.93226704740056,0,0,0.8914236297721608
74,85.79683131407269,70.21087719612724,0,0,0.8935191276659017,85.70898980537535,70.35573652825609,0,0,0.8956668091457901
75,85.61043802423113,70.27116581123053,0,0,0.8936679400273795,86.1816496756256,70.43498892507216,0,0,0.8954787308165919
76,86.67287977632805,70.72004238892305,0,0,0.8951194562775298,86.20945319740501,70.58771145623412,0,0,0.8969686374534535
77,85.88070829450139,70.6385282088849,0,0,0.8963859983122411,86.36700648748841,70.89903754534821,0,0,0.8983134201971839
78,85.65703634669151,70.25294726394148,0,0,0.8916556742639925,86.01482854494904,70.42982288052626,0,0,0.8935566129620535
79,85.85274930102516,70.48855789440718,0,0,0.8938668538858942,86.30213160333642,70.62876830771503,0,0,0.8967141788325872
80,86.43056849953402,70.0261231331938,0,0,0.8931163852421266,86.74698795180723,70.67439643873335,0,0,0.8957553751415439
81,86.16029822926374,70.20035591972987,0,0,0.8924735817047514,86.01482854494903,70.65634282404196,0,0,0.8950079311085404
82,86.23485554520038,70.88029807842949,0,0,0.8919079241332714,85.88507877664503,70.41411474739292,0,0,0.8949786642471873
83,86.16029822926374,70.54014673007899,0,0,0.8931293599193181,85.44949026876739,70.3048723055102,0,0,0.8947076670471776
84,86.20689655172414,70.6613113608741,0,0,0.8957851373267788,86.03336422613532,70.49031789127531,0,0,0.8973835823584075
85,85.80615097856477,70.1796269021901,0,0,0.8922466888173914,86.03336422613532,70.14237470773239,0,0,0.8940034236543056
86,86.16029822926376,70.41326544094571,0,0,0.8934303541273341,86.38554216867469,70.4609205526783,0,0,0.8947310239086622
87,85.94594594594595,70.56821256532199,0,0,0.8948458514839119,85.1899907321594,70.29684123418974,0,0,0.8947581588438736
88,86.0111835973905,70.85493131939913,0,0,0.8966284901973044,85.51436515291937,70.75522845924671,0,0,0.898797294373645
89,86.43988816402609,70.31088058208277,0,0,0.8950717687971748,86.46895273401297,70.72707246796145,0,0,0.8964034279467873
90,86.33737185461322,70.67929838990895,0,0,0.8938031570016172,85.44949026876738,70.57874013667121,0,0,0.895791702885583
91,86.34669151910532,70.77359341970245,0,0,0.8943952803645431,86.12604263206673,70.37787920620896,0,0,0.8959808080468503
92,86.43056849953402,70.42667885543158,0,0,0.8937149265311165,85.84800741427247,70.43175819453832,0,0,0.8945463468901013
93,86.03914259086673,70.4146661497587,0,0,0.8934218776376459,85.60704355885079,70.53117540258275,0,0,0.8956221843536994
94,86.04846225535883,70.33073200557206,0,0,0.8930385383172185,85.63484708063022,70.17557189506259,0,0,0.8951923318737134
95,86.80335507921714,70.57362522708738,0,0,0.89598610330318,86.6079703429101,70.26592884798603,0,0,0.8963719577327595
96,85.32152842497669,70.00453784623237,0,0,0.8879972083096291,85.82020389249304,70.2212254038326,0,0,0.8923362362644633
97,85.80615097856477,70.43748804602805,0,0,0.8945221241311347,86.26506024096386,70.73343647313239,0,0,0.896100099044925
98,86.37465051258154,70.25501373165521,0,0,0.8919036477857352,86.35773864689527,70.2549588121864,0,0,0.8942395510073465
99,85.49860205032618,70.12301518094478,0,0,0.8928567727791675,86.12604263206671,70.31404207339446,0,0,0.8951257847750712
